#   N    Z    A     X             Y        
   60   47  107   4.78359E-03   4.47065E-05
   62   47  109   6.69916E-03   6.14602E-05
   58   48  106   2.41648E-27   2.27970E-29
   60   48  108   3.97060E-24   3.67649E-26
   62   48  110   9.48301E-22   8.62092E-24
   63   48  111   2.43632E-03   2.19488E-05
   64   48  112   3.34222E-03   2.98413E-05
   65   48  113   3.31037E-04   2.92953E-06
   66   48  114   6.14658E-05   5.39174E-07
   68   48  116   6.38375E-05   5.50323E-07
   64   49  113   1.05122E-23   9.30280E-26
   66   49  115   6.34761E-05   5.51966E-07
   62   50  112   0.00000E+00   0.00000E+00
   64   50  114   4.94939E-24   4.34157E-26
   65   50  115   2.24005E-24   1.94787E-26
   66   50  116   2.79146E-22   2.40643E-24
   67   50  117   1.61550E-04   1.38077E-06
   68   50  118   5.94186E-05   5.03547E-07
   69   50  119   4.73284E-05   3.97718E-07
   70   50  120   6.62492E-05   5.52077E-07
   72   50  122   4.53024E-05   3.71331E-07
   74   50  124   3.81759E-05   3.07870E-07
   70   51  121   2.90948E-05   2.40453E-07
   72   51  123   1.87377E-05   1.52339E-07
   68   52  120   4.56694E-26   3.80578E-28
   70   52  122   7.89601E-24   6.47214E-26
   71   52  123   5.92156E-24   4.81428E-26
   72   52  124   1.87138E-22   1.50918E-24
   73   52  125   3.22732E-05   2.58186E-07
   74   52  126   7.21083E-05   5.72288E-07
   76   52  128   3.14488E-05   2.45694E-07
   78   52  130   5.05576E-07   3.88904E-09
   74   53  127   6.16155E-05   4.85161E-07
   70   54  124   0.00000E+00   0.00000E+00
   72   54  126   1.78733E-24   1.41852E-26
   74   54  128   5.07429E-23   3.96429E-25
   75   54  129   3.37015E-06   2.61252E-08
   76   54  130   2.99038E-22   2.30029E-24
   77   54  131   3.07950E-08   2.35076E-10
   78   54  132   1.82034E-09   1.37904E-11
   80   54  134   3.58844E-12   2.67794E-14
   82   54  136   1.19412E-13   8.78033E-16
   78   55  133   3.23467E-11   2.43208E-13
   74   56  130   0.00000E+00   0.00000E+00
   76   56  132   4.81935E-28   3.65102E-30
   78   56  134   1.73296E-22   1.29325E-24
   79   56  135   7.11222E-14   5.26831E-16
   80   56  136   2.30856E-22   1.69747E-24
   81   56  137   4.84647E-14   3.53757E-16
   82   56  138   3.15869E-15   2.28890E-17
   81   57  138   2.84133E-24   2.05893E-26
   82   57  139   1.34514E-14   9.67726E-17
   78   58  136   0.00000E+00   0.00000E+00
   80   58  138   6.79513E-22   4.92400E-24
   82   58  140   8.72374E-16   6.23124E-18
   84   58  142   5.56025E-16   3.91567E-18
   82   59  141   5.08282E-17   3.60484E-19
   82   60  142   0.00000E+00   0.00000E+00
   83   60  143   4.75140E-17   3.32266E-19
   84   60  144   8.27796E-18   5.74858E-20
   85   60  145   1.68048E-17   1.15895E-19
   86   60  146   4.63034E-18   3.17146E-20
   88   60  148   2.04833E-17   1.38401E-19
   90   60  150   1.02137E-17   6.80914E-20
   82   62  144   0.00000E+00   0.00000E+00
   85   62  147   9.11386E-18   6.19990E-20
   86   62  148   2.23256E-24   1.50849E-26
   87   62  149   3.10360E-18   2.08295E-20
   88   62  150   9.71390E-25   6.47593E-27
   90   62  152   4.49265E-18   2.95569E-20
   92   62  154   1.30543E-17   8.47683E-20
   88   63  151   9.48507E-18   6.28150E-20
   90   63  153   6.81407E-18   4.45364E-20
   88   64  152   0.00000E+00   0.00000E+00
   90   64  154   5.85243E-22   3.80028E-24
   91   64  155   2.91232E-18   1.87891E-20
   92   64  156   8.54028E-18   5.47454E-20
   93   64  157   2.09868E-17   1.33674E-19
   94   64  158   9.67417E-17   6.12289E-19
   96   64  160   5.36134E-15   3.35084E-17
   94   65  159   5.42604E-17   3.41260E-19
   90   66  156   0.00000E+00   0.00000E+00
   92   66  158   9.61840E-24   6.08760E-26
   94   66  160   1.22344E-22   7.64651E-25
   95   66  161   1.49580E-15   9.29066E-18
   96   66  162   5.61091E-15   3.46352E-17
   97   66  163   1.05420E-14   6.46749E-17
   98   66  164   5.64758E-14   3.44365E-16
   98   67  165   5.14010E-15   3.11521E-17
   94   68  162   1.57385E-26   9.71513E-29
   96   68  164   5.43042E-23   3.31123E-25
   98   68  166   1.09403E-14   6.59052E-17
   99   68  167   1.47471E-14   8.83062E-17
  100   68  168   4.81810E-15   2.86792E-17
  102   68  170   2.72217E-14   1.60127E-16
  100   69  169   2.17236E-15   1.28542E-17
   98   70  168   3.84628E-25   2.28945E-27
  100   70  170   6.01363E-23   3.53743E-25
  101   70  171   4.13032E-15   2.41539E-17
  102   70  172   8.86119E-15   5.15185E-17
  103   70  173   9.79696E-15   5.66298E-17
  104   70  174   8.52786E-15   4.90107E-17
  106   70  176   3.99368E-14   2.26913E-16
  104   71  175   4.35268E-15   2.48725E-17
  105   71  176   0.00000E+00   0.00000E+00
  102   72  174   0.00000E+00   0.00000E+00
  104   72  176   0.00000E+00   0.00000E+00
  105   72  177   6.90882E-15   3.90329E-17
  106   72  178   6.13822E-15   3.44844E-17
  107   72  179   7.37756E-15   4.12154E-17
  108   72  180   5.49731E-15   3.05406E-17
  107   73  180   0.00000E+00   0.00000E+00
  108   73  181   3.80191E-15   2.10050E-17
  106   74  180   0.00000E+00   0.00000E+00
  108   74  182   2.93481E-14   1.61254E-16
  109   74  183   3.29444E-15   1.80024E-17
  110   74  184   1.83147E-15   9.95365E-18
  112   74  186   1.29830E-14   6.98009E-17
  110   75  185   9.18841E-16   4.96671E-18
  112   75  187   1.94005E-15   1.03746E-17
  108   76  184   0.00000E+00   0.00000E+00
  110   76  186   5.35849E-28   2.88091E-30
  111   76  187   0.00000E+00   0.00000E+00
  112   76  188   3.68273E-15   1.95890E-17
  113   76  189   5.66323E-16   2.99642E-18
  114   76  190   3.92031E-15   2.06332E-17
  116   76  192   3.42153E-16   1.78205E-18
  114   77  191   5.06186E-16   2.65019E-18
  116   77  193   9.85063E-17   5.10395E-19
  112   78  190   0.00000E+00   0.00000E+00
  114   78  192   0.00000E+00   0.00000E+00
  116   78  194   1.38139E-16   7.12058E-19
  117   78  195   4.73827E-16   2.42988E-18
  118   78  196   2.41300E-16   1.23112E-18
  120   78  198   2.08344E-16   1.05224E-18
  118   79  197   1.50439E-16   7.63648E-19
  116   80  196   0.00000E+00   0.00000E+00
  118   80  198   5.64548E-28   2.85125E-30
  119   80  199   9.85775E-16   4.95364E-18
  120   80  200   2.76570E-15   1.38285E-17
  121   80  201   2.79717E-15   1.39163E-17
  122   80  202   1.01688E-13   5.03408E-16
  124   80  204   6.70180E-13   3.28520E-15
  122   81  203   1.20503E-13   5.93611E-16
  124   81  205   2.14781E-13   1.04771E-15
  122   82  204   0.00000E+00   0.00000E+00
  124   82  206   1.03197E-12   5.00955E-15
  125   82  207   2.63361E-13   1.27228E-15
  126   82  208   1.00846E-12   4.84834E-15
  126   83  209   4.66084E-13   2.23007E-15
  142   90  232   9.51352E-21   4.10066E-23
  143   92  235   1.14173E-20   4.85844E-23
  146   92  238   8.21655E-20   3.45233E-22
